sample,H3N3,H3N3F1,H3N4,H3N4F1,H3N5,H3N5F1,H4N2,H4N3,H4N3S1,H4N3F1,H4N3F1S1,H4N4,H4N4S1,H4N4F1,H4N4F1S1,H4N5,H4N5S1,H4N5F1,H4N5F1S1,H5N2,H5N3,H5N3S1,H5N3F1S1,H5N4,H5N4S1,H5N4S2,H5N4F1,H5N4F1S1,H5N4F1S2,H5N4F2,H5N4F2S1,H5N5,H5N5S1,H5N5S2,H5N5F1,H5N5F1S1,H5N5F1S2,H6N2,H6N3,H6N3S1,H6N3F1S1,H6N4S1,H6N4S2,H6N5,H6N5S1,H6N5S2,H6N5S3,H6N5F1S1,H6N5F1S2,H6N5F1S3,H6N5F2S3,H6N6F1S1,H6N6F1S2,H7N2,H7N6S1,H7N6S2,H7N6S3,H7N6S4,H7N6F1S2,H7N6F1S3,H7N6F1S4,H8N2,H9N2
S419,1.1681388939059723e-4,8.913539499583817e-4,5.322832444493958e-4,0.015820615568869194,7.94319147886194e-4,0.0020956904626499738,1.5748606272777648e-4,9.793661776447112e-4,0.005708103074423535,8.251129799792966e-4,0.0024563729588092924,0.0022014813209720262,0.004699151088363639,0.03497376532124336,0.00540842796759067,0.0018533511873051042,0.002599177574739098,0.005045797946680586,0.002871756360657359,0.0024369427498826305,5.518995577968908e-4,0.0018712985980587334,9.138566875725591e-4,0.004869490676117656,0.07937336333315093,0.3840898568509816,0.0224140234102514,0.04772512218991428,0.07449374433654689,3.613052202431361e-4,5.673880688502964e-4,0.0020054773956134694,0.012540357729503732,0.004076145718660007,0.004226294135852389,0.01957677049237822,0.026412199151603186,0.004574769213338499,4.601261249727805e-4,0.002062538694076893,6.818392515375122e-4,0.0013186391280813402,0.002924666512389119,1.4288466362207878e-4,0.006009714209175588,0.01648839992066585,0.10446179023265878,0.003182314611571309,0.004991208710050313,0.028917388962666667,8.607677826521372e-4,4.744074301744476e-4,6.299192708270162e-4,0.0019739887192543972,7.665065660593848e-5,0.002737113543149853,0.003923701729754372,0.00642449855460664,6.787454706146558e-4,9.621604475637559e-4,0.001978161510808682,0.004529572686287546,0.004807063295298423
S42,5.502971885354486e-4,4.793595767966555e-4,0.0010394893928553839,0.026491354678706665,0.0022373368054439016,0.006256134007308703,1.1417328989703519e-4,6.233812308711675e-4,0.004652493908701481,4.221146232727848e-4,1.0459250059326018e-4,0.0035825250034025573,0.003441310945060658,0.031985507868231525,0.0032549508542882768,0.002917929020831505,0.0028594417186030346,0.00956016467874892,0.003850701206010495,0.003926318562906965,4.3891908321932484e-4,0.0022372751899268346,7.391722505862065e-4,0.004945886727505595,0.068407649569771245,0.5096976734033205,0.014266213431448705,0.030317196410795638,0.05189831102647053,4.82018487668772e-5,6.021758695259998e-5,0.001988480638297189,0.012138332562291345,0.0021907065638517714,0.004238949980058682,0.020441688503014553,0.020905237494483968,0.006120274868234258,5.210593356327422e-4,0.00224680141154711,4.349569871565535e-4,2.590877870179221e-5,0.002629262802895795,7.817920533316066e-4,0.005523790325166044,0.010846816265218303,0.05454423388226108,0.0018320824319654145,0.00400454222434595,0.0345561524639812,0.0014729762365177147,2.329832214906987e-4,4.5567199231137483e-4,0.0020225148438177023,5.854501990002982e-4,0.0013841048195233686,0.0015162528641407145,0.0020373579566230803,5.611626823373071e-4,7.446484307908378e-4,0.0012070568102527817,0.0036569750244367927,0.005097920975360772
S427,0.0011821982971734952,7.185517098528454e-4,4.2020191007305244e-4,0.0055576892557100506,2.1565997483226427e-4,0.0020960354836852086,2.1858592187439766e-4,0.00113153525143056,0.007228951690392506,7.938414957245378e-4,2.1175148738361555e-4,0.0016190083974105475,0.004189025663694711,0.018163934421621092,0.0038940244387078403,0.0012717937364564566,0.0017264135812902438,0.005064975727378838,0.0022479757593896438,0.0023366973938864144,5.017804532360153e-4,0.0018693860724742352,0.0015038924962659304,0.006000058197923395,0.058382785402808564,0.4789962866545313,0.018803496406475287,0.032237890962903346,0.04964441319092942,6.198380662629667e-4,1.1890687829461299e-4,0.0017576981824805164,0.011244884312597516,0.0029825922870623097,0.004088216581894502,0.0110090896886561,0.015112380577460574,0.004577408493697246,6.281094277389468e-4,0.0025043327314116953,1.0681311865888722e-4,0.0010047090286370223,0.0019077937892534806,0.0020755746385925805,0.005429744109302224,0.013163052710447754,0.07655274829695395,0.0035165514978454477,0.008439579314765695,0.06704673728794615,0.0035625426176919346,5.262071312020261e-4,0.0014191870371070266,0.002350009964159705,4.5006637709960935e-4,0.002821737810122965,0.0032894834144199716,0.004724111929681579,0.0017874503849054375,0.0026849145996355067,0.004459933708335283,0.005450867482627862,0.007418509565692734
S430,0.0011396457646941653,9.39798983864808e-4,7.093961255565937e-4,0.011859474576260258,0.001067006666180802,0.0024433852607303993,1.7311149348538853e-4,0.001167471695168807,0.006643035034082569,8.615752163193485e-4,0.002206091914383024,0.002489772285154205,0.0040808849670420505,0.027494843775021344,0.004342191703610771,0.001725239923959592,0.0020702311871439883,0.0056776641404347,0.002802013688484116,0.0019808962953555237,4.5231377879637833e-4,0.00210871606419895,0.0014500977946978848,0.0069984157047170955,0.050792085488376285,0.41721231723773167,0.017745548634199936,0.03254608435138283,0.054506096725410305,7.31714993905901e-4,6.896882759368639e-4,0.0013594894412357538,0.009705544402623816,0.003785353717272497,0.004089573813842938,0.013746904319532589,0.02138765502597176,0.003871607747438807,4.911207038566624e-4,0.0027945741521365544,0.0012559451588303862,7.981219737273997e-4,0.0019246163503020693,1.5778622760272671e-4,0.005754155597040464,0.015500346583328072,0.09500311527453448,0.003288130406818744,0.009092464416498648,0.0695376609013791,0.003728787162627575,5.142863082912978e-4,0.0010491664982422116,0.002200442190343903,5.523844193557584e-4,0.0041668474813795695,0.005387002256077298,0.007514661873782539,0.002625244010392469,0.004618863791455211,0.008404564414797845,0.004285396882324323,0.005139366185373542
S433,0.0010358936949208574,9.845540956425205e-4,7.223305984388157e-4,0.008607326664062208,0.0013576238984530586,0.0022910324153175435,2.627891823983755e-4,0.0012785632927829415,0.00693888106891704,0.0011030436045728566,2.586388158087596e-4,0.00327211598509676,0.005806419168512639,0.029581689156749438,0.004246934300267515,0.002445570276405553,0.002721847929018373,0.009714710409717263,1.4030146481943583e-4,0.005021659059051613,0.0010753601885725081,0.003755035652064372,0.0015570101336377519,0.007515726772301478,0.08781538448790699,0.40948265464428757,0.034405462277431145,0.05256184388968245,0.048783230428477355,1.2834429600734745e-4,0.0011287728716996347,0.0032928889209573715,0.016984963788336176,0.003863192008576113,0.009435678328209593,0.03206445207667551,0.034583504195961116,0.007728998458317288,0.0010280509673898774,0.004526851878268629,0.0016394812517507521,0.0018422400167990836,0.002279921506791092,2.4444114811999384e-4,0.006976930506095654,0.012836765336354528,0.04505869135673884,0.004156368044436448,0.00497054748596372,0.01640874756587878,6.724607650270175e-4,5.457325441161058e-4,5.172942335864584e-4,0.00396096343335739,0.0010086428081868197,0.0018437500096883752,0.0020806548437825732,0.002602720159177327,8.0778760220709e-4,8.452121428171186e-4,0.0012286611499888129,0.008693614440087961,0.00989118087943692
S434,0.0010946926237782198,0.0010744139565600286,0.0011167939519927208,0.016110106845035235,0.0013650226326201785,0.00410764461815815,2.3497400262935546e-4,0.001226682396178742,0.006999057793915558,9.225614182248011e-4,2.290474967405213e-4,0.004532052306385564,0.00550497879448269,0.03688134077955998,0.005120710909152889,0.0024701048379087644,0.002272901494509866,0.009658084988134759,1.2230121569486681e-4,0.0037932446345871674,9.474978336602338e-4,0.003218737274694291,0.001332606642294333,0.007893968830003218,0.07219402297733382,0.4180839583396198,0.023917835275844773,0.04896863616259716,0.054416255654473424,7.665611288035112e-4,0.0018586146910119022,0.002273651565439671,0.01204742598828722,0.0030199262441489003,0.007810289524902821,0.030975969553708602,0.021915039308780873,0.006516018528667204,0.0010584919336013574,0.0047447765878531846,0.0010016801957630599,0.0010113083621950186,0.0013124933329731743,2.173810616804015e-4,0.005665114653790975,0.009915674770044758,0.04169646277888626,0.004608758363232469,0.007679549190725826,0.04762930362519695,0.003019923905430612,5.32824755089431e-4,0.0012328067280376978,0.003092462685396873,0.0011345303525898097,0.0018481604186440241,0.0017702538381410547,0.002170812755490154,0.0014948337970231785,0.0017633085449936415,0.0026538120172784813,0.007108032039747759,0.0075393578680978315
S438,0.001216853483861547,0.0010378255731319642,7.645664265131504e-4,0.011122863301197276,0.0011685446020900613,0.0024491573669125845,2.680451597045228e-4,0.0013617012825705166,0.007801404898663173,9.658990343187606e-4,2.6426166973787633e-4,0.002983902377805979,0.006638027067013322,0.030669304230500773,0.0060152596860876635,0.002031327810332809,0.0026466254408197185,0.005618140370487648,1.4375320734056918e-4,0.003138536952112533,7.065040864125753e-4,0.0029747548842511532,0.0011925603931975844,0.006408315969430888,0.08197233494111536,0.4566105193933438,0.021121347042089494,0.040031298714604084,0.05581088487518817,8.729199083470957e-4,7.260823316015411e-4,0.002294672004140415,0.012096107879692801,0.004025307864230705,0.00475238552628817,0.020699517484351993,0.02822739543288741,0.00482310055195642,7.481446435576615e-4,0.0036024779851625685,1.3604685149388483e-4,0.002037117762019137,0.0028100306467471027,2.495705968835636e-4,0.004996780279797141,0.011478078281890569,0.07056868202466654,0.003452979449250627,0.004040321640554342,0.017528450800843833,5.894187201920045e-4,5.861498344599007e-4,5.186422399473552e-4,0.0021371102753125135,1.4132237080490006e-4,0.0016003649892907224,0.0026954215453515074,0.005113972149362577,6.468047814007272e-4,8.961909856888577e-4,0.0015329990595479256,0.005583644792411482,0.006228464786557894
S447,2.0198901737499255e-4,0.0011408861374208954,8.538620951215084e-4,0.01102713218335904,0.0013996793034148473,0.0032172777114488267,2.837613009198693e-4,0.0011344724214823823,0.00676125268136863,0.0010261855738707335,2.811308136855669e-4,0.003305358102323295,0.004922509427323113,0.031961671230716776,0.0069726322629200714,0.002397417813186959,0.0031519099932506576,0.009332108801707583,0.004564518056132151,0.00214351568889123,6.749199411708711e-4,0.0024476280109094737,0.0010821152823991913,0.00586337809246082,0.07439903795372407,0.3861933155535883,0.02479294941670669,0.05352420397685104,0.06275371701205537,8.204423398869438e-4,0.0013058628095321523,0.002429143460026583,0.014820680449454022,0.004368465632303021,0.006230601996323804,0.02820035579798549,0.03450009680145867,0.003871864418899713,5.946881548449276e-4,0.003120258169053789,6.560093178236005e-4,0.0017070488764311614,0.0023184687931252137,2.6493726868531345e-4,0.007138798546173284,0.011225529214332088,0.04189935657888621,0.005424997201447725,0.01197464081637475,0.05323053783537189,0.004568818543121486,7.443017362970933e-4,0.0014825453900095006,0.0026227443775743717,0.0010824761526958878,0.0023968161314495986,0.0021758466685175407,0.002361516279715312,0.0028529500731170974,0.0033468987092455335,0.0043457854349418755,0.006159069964609188,0.005628146906315278
S452,0.0010088871303226435,8.914481982947897e-4,4.5922829507751825e-4,0.005954683535169766,6.954063279049351e-4,0.0015707126878290025,2.2372649254991908e-4,0.0011719861945273078,0.006408771048542912,9.970273368887126e-4,2.1716522872475966e-4,0.0020437418034239467,0.004250819503122739,0.025671052667466672,0.005027687143158132,0.0012829925960695543,0.001883557068247667,0.0051592370818212465,1.1515596304038223e-4,0.002363004542658335,5.935361915207119e-4,0.0019178343949062355,0.0013148794091195314,0.006105633171459591,0.07107497594485933,0.4515484459125052,0.03082714947178833,0.04591335521317115,0.06305449210302391,1.0623623064117283e-4,0.001379935851560332,0.0019316000287251296,0.011026299615847788,0.0028929092542266063,0.004942592543939733,0.016058591001443755,0.020093072139256284,0.004760891246793903,6.422232552315806e-4,0.0023919790951421496,1.0979881844164521e-4,0.001496937619918264,0.003139739408753136,0.0012669559446027475,0.0056417443752926726,0.01313313419451526,0.07589800939740753,0.003635612113394367,0.00520880344519476,0.03088202675690093,0.0014799596401716623,4.903924398645403e-4,5.050053378608929e-4,0.0019264691760576321,3.3586253330542085e-4,0.0023759740325654992,0.0038125781777118726,0.006629124346330475,0.0010363061114133237,0.0016179808288480872,0.0032332227400958856,0.00520333828738315,0.007181371142278661
S454,0.0015215028483926566,9.38220354048573e-4,6.832156667501592e-4,0.006583285502241213,5.418396603425897e-4,0.0018028774935650465,3.3291778722118864e-4,0.0015635233509040372,0.008724976605368862,9.757709764788397e-4,1.586208504409138e-4,0.002862671033456875,0.005478854473764068,0.02201219791812093,0.005321614524212407,0.001356372412604183,0.0017240048057014924,0.005181098618609363,1.1789362950673498e-4,0.0028720532928407823,9.137930971519275e-4,0.0019110643073934834,9.291661717629536e-4,0.006786437961574136,0.07858775940080101,0.4407559783148658,0.018435190372359876,0.036883240509557554,0.04318190684170176,2.0418194543983387e-4,9.120333790074467e-4,0.0017562508060977712,0.010181782010265518,0.003862995097628357,0.00547360987450568,0.029306565750117017,0.024431329384794427,0.00701103573747907,6.474910675337831e-4,0.0022833765058437993,0.002390648600705655,1.3832148406928347e-4,0.001268232243142676,0.0010823687823801507,0.007431091310458388,0.020473016587597707,0.09653289485367268,0.0035071423654593754,0.005247212592035274,0.024614463055376443,6.5806312840646e-4,5.283670873713134e-4,4.061635175843137e-4,0.0030552137473277884,0.001403942549548346,0.0035103594855646634,0.0040825677457408905,0.004852954255353858,8.920542216822753e-4,0.0010769245859670081,0.0014825040175882203,0.007295442919491579,0.0076894494852193535
S461,9.96952042337054e-4,7.321093750278953e-4,7.626176201587006e-4,0.01211371053761348,0.001574262126104327,0.0034702603034957175,2.6924074385131026e-4,0.0010276991741053813,0.007371266070902431,7.213921927383992e-4,0.0013442996589796148,0.002351823731747552,0.004478241465529517,0.019040636447528448,0.0035838660373522934,0.002513057166204382,0.0037575010142704827,0.007603651739105606,0.004009307719451259,0.0032391864280128043,6.089149676635875e-4,0.002938619823109383,0.0011199367807305648,0.005096089375661821,0.05338063745016403,0.4296691372123664,0.013089405888020069,0.03134639353634071,0.055945139619442995,5.282618698202617e-4,1.2519983584920337e-4,0.0021800245788169623,0.013510824995476518,0.00454526967454817,0.006328807996247753,0.028557104847261053,0.026401093727738602,0.0058791712674086324,6.443316906964285e-4,0.0035354155326460307,0.0014096427620091797,0.001788008760097722,0.003074056377381648,9.952786620037693e-4,0.007873295597756964,0.01388766036713671,0.0689778605462411,0.0042364621235050515,0.007879470533444094,0.049849485202566185,0.002987869394652922,7.511917116867374e-4,9.266370314221154e-4,0.0038372712411780916,0.0011405763791994547,0.00376639982668806,0.004560671609451891,0.006407006356815675,0.0021670242405214548,0.00362739834163098,0.006173315844559374,0.007933498825907511,0.009428027634474792
S462,0.001082720500983027,0.0015005639019708959,8.97890138293692e-4,0.016205235641308012,0.0011901926876422822,0.004863234694180355,3.4198197171661656e-4,0.0012310576459624136,0.006754361813941777,0.0013952389387216608,0.002124873879734886,0.0028905644108696933,0.00470059196685309,0.04233320437483455,0.008035478841249638,0.0026359958968855918,0.004387290197471015,0.012468038773948644,0.0038946817890374253,0.0038759270435874916,0.0011478352736414045,0.0028874969871021264,0.0011855631030991973,0.005859727768247149,0.06160502155450011,0.34615224444835874,0.03713519175423193,0.06038301794416394,0.054162003626099874,7.234684554589151e-4,0.00128652115203568,0.0030021569468205,0.018644492659351974,0.004501665470108738,0.009096973772743178,0.04086980461885815,0.04150469932422045,0.007771168579985644,8.990212945619904e-4,0.003981156951890643,9.709459028889569e-4,0.0018269881927817113,0.001605595460674252,2.4313031437964535e-4,0.005313632983911582,0.009639940762770147,0.0469597833775471,0.00506090423953553,0.0073300013434305245,0.03557899656014561,0.0017613853743102758,7.460202610585382e-4,7.50462628162922e-4,0.004761231475596235,0.0010741155877448247,0.0016502469556599465,0.0018461183823654283,0.002642802922677364,0.0011577199659142075,0.001359796400416256,0.0021463904612329205,0.010676986227482166,0.008952945009853447
S474,0.0013593455138571635,0.0010975348350281686,6.538585898421211e-4,0.006722478719876181,7.694338722084455e-4,0.002153506294513042,3.063069599191109e-4,0.001455704616424699,0.008372637990580412,0.0010986123385282938,1.465498685410797e-4,0.0026154600297651743,0.00521552909609859,0.02666756952687757,0.0053582082949035536,0.0019255413485335985,0.0030319790097005305,0.007156267184605017,1.0851822372850765e-4,0.0025501272562691276,6.955556427099121e-4,0.003528864456865286,0.0013698616381957443,0.007373736873216463,0.07945160416553951,0.4150969249265792,0.028679385493802303,0.051014271837562235,0.06602382446703174,0.0011382899521945801,0.001587219908913265,0.002319620423700672,0.016353962425103983,0.003761177394778288,0.0069212607006117225,0.024816958232786318,0.030656226636673157,0.005490824114355343,8.311457760857944e-4,0.004833685518901525,0.0013648545375276866,0.0022551350690999936,0.0026697476799733607,2.2165595370854878e-4,0.006662887691010963,0.010469609993732889,0.039844276640727094,0.004683932980558285,0.007847858811579173,0.037905162470006325,0.0023515020482001844,1.856488933357447e-4,7.762704771290657e-4,0.0035319850876469115,9.370607290266356e-4,0.0017299217963446275,0.0016665496650964447,0.0021180621195524335,0.0013376004927193247,0.0016344617676910865,0.0022200037651077995,0.008541081688624583,0.011450050342274027
S476,2.1993178174579918e-4,0.0010129480539238088,6.910821834214449e-4,0.006868409889695663,7.628792249865516e-4,0.001848784489175614,3.6273810225896045e-4,0.0015121889283900398,0.00871542150923606,0.001123877336419054,1.7209072565703692e-4,0.004026743603148883,0.004942406327560465,0.026228429690881225,0.0032920026807919463,0.0017538664705236799,0.0016862619987934899,0.005604432966197765,0.0014824132231448228,0.002638429144036484,8.372096733313953e-4,0.0029840759643834547,0.0010507925888225819,0.011397651993495921,0.07147946660417091,0.45321372788016945,0.027600768303432614,0.044406066718024655,0.05170257081848466,2.1981624235008194e-4,0.0012030998379596548,0.0025693906491486705,0.009548464325080858,0.002708856153280514,0.005733947592085374,0.021463075598413126,0.01841888269882349,0.0054767568312435195,9.053410428054386e-4,0.0037163776296721645,1.7630705687269257e-4,0.004415708050176941,0.006618253252333885,2.5545710368011067e-4,0.008956231656028515,0.012375900960799541,0.04017846413526846,0.004470884337618957,0.00781766665229974,0.04269743529401249,0.002253164405162847,4.955019126593781e-4,9.063011027871669e-4,0.003491171721388004,0.0010870270893889888,0.001706389926414736,0.0017177538407985905,0.0017959102030211448,0.0014677631341877238,0.0017188184125675526,0.0021759622036604804,0.00854778392063569,0.011329961288539196
S480,0.001028363919190903,6.555104947851425e-4,5.233915040827702e-4,0.007183409411062699,7.032962609375811e-4,0.002216919872679805,1.6248127542732466e-4,0.0011219743648563673,0.007641897788220825,6.835055823267029e-4,8.023637617382977e-5,0.002289803819748893,0.005556887968765645,0.022924716957682018,0.004655620931568352,0.0015439743404762972,0.0022626188325711345,0.005922975571708758,5.77582423218629e-5,0.0019923374002019274,4.867814078592264e-4,0.0025568921085297163,0.0012090024877967874,0.006318212285774571,0.07571013045770936,0.4845118332042744,0.018447369686495893,0.03358116680945819,0.04363336313919581,1.1017436704832158e-4,0.0010551241020426187,0.0019238679603492818,0.011653750697120846,0.003455159523024671,0.004678265005849054,0.01917262955020208,0.025549601974255775,0.0035812778161009922,4.988228747463961e-4,0.0030746831588808004,8.511871577516811e-5,0.0021608217590997573,0.0022836394947153894,1.3018534461177453e-4,0.005587711585050199,0.01366196256990059,0.07247839767386094,0.0029877338447852606,0.005007500692802036,0.03330140835180299,0.0011973649311335804,3.8081502072798596e-4,6.246450185983105e-4,0.0017281066927717337,9.055230763699873e-5,0.0018156164866782475,0.0031444513283750528,0.006258730868906868,7.867144772592292e-4,0.0012707963159642327,0.0032296697948355547,0.004337123324948113,0.005463023046651171
S484,7.708457531300891e-4,0.0012426842008948587,0.0016301619460221818,0.025143134381759878,0.005705693936123618,0.006183609956092496,2.646521023589371e-4,0.0011064550614147725,0.004176017331761323,0.0011608136982425785,0.0023584014942075664,0.005578510520541732,0.008219901139388449,0.04990322385604731,0.008954300481119778,0.007452764641268329,0.010759164803133202,0.019143815637045924,0.008229562670651145,0.006143464683687385,0.0013882396921629152,0.005852907091588519,0.0015829233068061202,0.009165664870208557,0.07840708515752569,0.21750258414125656,0.03343259954040546,0.0790882433917176,0.08870219525438598,1.676110398593992e-4,8.621482631288271e-4,0.005115698433492271,0.02349766940184976,0.004758041697671655,0.014305209691647624,0.048903144446892,0.05007466335012745,0.008701237613128673,0.001250754039901068,0.006134947363936791,0.0012769653395772445,0.003146133996410583,0.0041243533128261095,0.0015751838460418466,0.005486504829069735,0.007045723746353312,0.020119924141043438,0.005954604768605537,0.008578558686005322,0.01907467042383415,0.002027727152189371,9.686341844982307e-4,8.994903118403539e-4,0.004881464459796443,1.4016174636559953e-4,8.344163874869283e-4,8.164184018966017e-4,0.001022341874091545,0.0012401481880998221,0.0013051673176244474,0.0013687007943221556,0.008151609170137923,0.0056620604297745476
S487,8.781058172139092e-4,0.0012657771601500734,0.001665141346339922,0.04023774046450055,0.0037340812467604127,0.007664610995548364,3.0014908631437014e-4,0.001059479485568973,0.004756791373922875,0.0010128698883186285,0.001747250434932462,0.006153775513992692,0.004329710603967224,0.04759679496418584,0.00716593352535337,0.0044971826798685475,0.004864492969223326,0.012226615967072559,0.0047749886088236495,0.006218741226656776,0.001254679298386547,0.0042639820602336405,0.0014304168845248651,0.008696289212919515,0.057403886264413236,0.33542605067233283,0.02527829723433612,0.06105716713636148,0.07286544668713758,9.593164298247428e-4,0.0013266522104945408,0.0030491357324296834,0.015727693850910062,0.004386079706806191,0.007751052151896628,0.029054791023974746,0.03335059187000488,0.009016211662164104,0.0010973798831555707,0.005215417238969879,0.0010792880535229698,1.2556051514277407e-4,0.003950973016704127,2.1790966403107935e-4,0.004618447281854467,0.006870268464006508,0.028574100070119533,0.005032640202511802,0.011573366362760776,0.03809845855947195,0.003347003244700163,8.439780326830758e-4,0.0010517181293248608,0.004555795089689461,1.5688400391426457e-4,0.0011118124452474862,7.727304865804574e-4,9.520479722711566e-4,0.001550435460259701,0.001717448199287749,0.0018956314324861604,0.008661335229942595,0.006507858688334112
S492,8.261883274038543e-4,9.045388422326504e-4,0.002755561846039999,0.028352094458308077,0.0032891826705975158,0.006940122851931654,2.6615646563827753e-4,0.0010986752243103315,0.004768999076375073,9.211123617451365e-4,0.0015673715586065357,0.005706872015824175,0.00453776412993971,0.03662651578136919,0.005194731714149291,0.005162758311663967,0.0059546908737125245,0.012191957190485207,0.004820432647537962,0.006718165122319857,0.001328751729465892,0.0036322126364717066,0.001457579259470789,0.008633542557337448,0.06681149997832263,0.36175883163095196,0.022153461059827014,0.04688920238970883,0.05328976725652849,1.6843013606842165e-4,0.0010073000753682737,0.003946646695892366,0.0192836768782011,0.0037787246612276545,0.00924788230514807,0.034170753487871366,0.034761625689470776,0.011161069718517042,0.001022380196884112,0.0038156497979818555,0.00299749885485672,0.0025221984064445406,0.0031316221780734767,1.9699833186484142e-4,0.007212551154069152,0.011036173303184077,0.04026792040013517,0.0045772507650172056,0.009766757438122645,0.03313656179822946,0.0018875185302318989,8.58613101756195e-4,0.0011403740890314335,0.0051009844584690815,8.92291026963519e-4,0.0018286247163756448,0.0016607774891199383,0.0018523232068682928,0.0015971283280526239,0.0017196695982557649,0.0018387071876868424,0.008112289990769848,0.007557522792089214
S493,1.1247965425204815e-4,5.761586509530441e-4,5.537236284948812e-4,0.012851685933184032,0.0011229563178541322,0.0028299455404786457,1.6940414065714444e-4,7.368830857808278e-4,0.004637944278807298,6.269386498831341e-4,9.453524008203719e-4,0.0029484410104320077,0.003812441179094121,0.03507832384029661,0.005454028990518192,0.002282201458369083,0.0028078783275756196,0.006846439776548866,0.0026965009234340624,0.0037738739435998776,7.514553122265691e-4,0.0026560581332072714,1.018612961819211e-4,0.006064941687658068,0.07128675957029881,0.47153475588196686,0.025508655442153846,0.04482475188940213,0.050053413021110334,1.1419981585857629e-4,0.0010003667885698855,0.002848539695104735,0.018344457022080672,0.002837642005576182,0.0049585405421035235,0.018370349226131923,0.02154937727027655,0.006639744843752583,7.761431036921244e-4,0.0035897608243040187,4.1249593492070566e-4,7.358665190641607e-5,0.0022074488706109348,0.001331696758877829,0.004725135124859073,0.008595321046638502,0.04734008154388398,0.002915686945816878,0.005351428647399024,0.0335040141818852,0.0013130809918497255,1.1159793829220676e-4,0.0012081111820055484,0.0031080103420332342,1.9503686067930286e-4,0.0014689059054401625,0.0016207339901250341,0.002335983582569224,7.709665488581466e-4,0.0010936800989055921,0.0017359194375532912,0.006019183159191685,0.00747318291477442
S494,6.767707087533299e-4,0.0010881415049728306,0.0014180695570711606,0.025757628369382064,0.0030079922265364876,0.00866422774430754,2.0711615676849676e-4,8.201507396341523e-4,0.004867853315722246,9.915046622687113e-4,0.001264600362906941,0.004783625466669958,0.0034572811398256155,0.05011100323317462,0.007585045148473026,0.004241469729627373,0.004522580848118956,0.016768429880604493,0.005241625687107477,0.003938475979088123,7.764413037527954e-4,0.0032084632213721332,0.0011550232652875973,0.007476035057500082,0.04503021044706857,0.3783625039715612,0.03114336821073678,0.05573293668613652,0.06210581011406581,1.3574997455702506e-4,0.0012539901390055163,0.00322272179060814,0.016028411663507398,0.004035767830492602,0.00805239151662794,0.026645928480933476,0.032459485260720344,0.005787230397463152,9.346906522014882e-4,0.003891513884227867,6.447140272871039e-4,0.0022025661271491185,0.002121148970960103,1.5960197750612893e-4,0.005110151481172402,0.007657074400325548,0.0322557960485754,0.0054057223635728836,0.011467706846357605,0.04123530129635437,0.003416071691093268,7.749820581694702e-4,0.0011490351791646543,0.0031917595500167736,5.567779013634507e-4,0.0010727473321788686,8.375915450785342e-4,8.830666207371586e-4,0.001479667640981352,0.001524415639490848,0.0017051803473959104,0.005621521889462589,0.006224198931214068
S496,5.835256585234874e-4,6.166893319670595e-4,7.886469903427706e-4,0.012679467896782023,8.390132162641135e-4,0.0029827277396476636,1.2327568469050048e-4,7.63988147012574e-4,0.0043098901725272575,6.564620645539824e-4,8.802717118133334e-4,0.003327038809998506,0.0035152061503839088,0.035397594501269176,0.003537311753499328,0.0021505683154449027,0.001892842601707695,0.008155131676202724,0.002389728293753572,0.003378053648148561,7.242083067813715e-4,0.002199590584241725,0.0010278074835144383,0.006818576576589062,0.06605199147258542,0.447295341996498,0.025090709396339703,0.039013558978214895,0.0502847952736026,5.961748437640844e-4,9.121741333122329e-4,0.0024624567973038284,0.012469245529416697,0.0030078028742808248,0.006450868601092978,0.022931556539807395,0.017257785610114568,0.007114198277547435,7.474091584288577e-4,0.0023910126807066543,7.301558350287551e-4,0.0018411372349090198,0.002547815174563837,1.0325298090766246e-4,0.007807997685104831,0.016762658348888355,0.08825140475208287,0.0029225851693548822,0.004309454376492766,0.024176003753773656,0.0010121870219137667,4.7442664952530747e-4,4.140591672617546e-4,0.0029903897002377154,5.883469357351912e-4,0.0027636079073345677,0.0031895295638068805,0.0037716880782003815,6.848503993578171e-4,8.065860717664352e-4,0.0010998350563972109,0.005699015451163791,0.008164370389399832
