sample,H3N3,H3N3F1,H3N4,H3N4F1,H3N5,H3N5F1,H4N2,H4N3,H4N3S1,H4N3F1,H4N3F1S1,H4N4,H4N4S1,H4N4F1,H4N4F1S1,H4N5,H4N5S1,H4N5F1,H4N5F1S1,H5N2,H5N3,H5N3S1,H5N3F1S1,H5N4,H5N4S1,H5N4S2,H5N4F1,H5N4F1S1,H5N4F1S2,H5N4F2,H5N4F2S1,H5N5,H5N5S1,H5N5S2,H5N5F1,H5N5F1S1,H5N5F1S2,H6N2,H6N3,H6N3S1,H6N3F1S1,H6N4S1,H6N4S2,H6N5,H6N5S1,H6N5S2,H6N5S3,H6N5F1S1,H6N5F1S2,H6N5F1S3,H6N5F2S3,H6N6F1S1,H6N6F1S2,H7N2,H7N6S1,H7N6S2,H7N6S3,H7N6S4,H7N6F1S2,H7N6F1S3,H7N6F1S4,H8N2,H9N2
S476,1.8124393803870537e-4,0.0010996249112986464,6.965188595024124e-4,0.006012829009904718,7.618797736961307e-4,0.0017464496881504279,3.6248787607741074e-4,0.0016334088853905925,0.010058711885279554,0.0012753004509115115,1.8124393803870537e-4,0.004331686836946311,0.005187701789374412,0.024806694808221622,0.0034115401594750714,0.0017594197060912058,0.0016739768117113437,0.0056182664191227975,0.0022377517936972937,0.002566810565167453,8.437251035993428e-4,0.0030737991468338206,0.001165787914908168,0.012350432399036873,0.06993051463956232,0.45593201076725814,0.027498566593629023,0.04566168868178579,0.05329238845760648,1.8124393803870537e-4,0.0016451925686025736,0.0027157859011492183,0.00945620924597022,0.002851249064659207,0.005992715165685723,0.021817678206278224,0.018324861490962307,0.005700723375221939,9.77856271907165e-4,0.0037769208705767904,1.8124393803870537e-4,0.007339697666703754,0.007774226588810609,1.8124393803870537e-4,0.00909172912397231,0.01227198873876662,0.0362857684065944,0.005008380743506641,0.009233776086108841,0.05070906112409024,0.003044642723884534,4.900930546003884e-4,0.0011819137581613845,0.0038126985175321116,0.0013601214828356484,0.0017765489221539892,0.0016358359167400946,0.0016105837177889167,0.0018222856903165497,0.0022054029034878297,0.002796299497812632,0.009087946080583493,0.012305613470103291
S480,0.0010853607366471027,6.550499848928448e-4,5.061198197674925e-4,0.00634281407148754,6.937042301714842e-4,0.0021613193400088293,1.5953180040210001e-4,0.0011518703096784853,0.008631684026974524,7.010991311200687e-4,7.976590020105001e-5,0.002279332748412149,0.005927586276816239,0.021135581937168368,0.004797242848000725,0.0015210191113893012,0.002304743914037989,0.005999840366205274,7.976590020105001e-5,0.001860360362464901,4.614759025672977e-4,0.002626314392353166,0.001366184450388554,0.0064199731408492115,0.07471670890412047,0.49647892132218596,0.017483059581955174,0.03229446975005201,0.04473801180627727,7.976590020105001e-5,0.0014222652265398206,0.0019803213944544116,0.011807052260019227,0.003689207392762145,0.004663270785183386,0.01911125412594952,0.026712586153062892,0.0035953048196132615,4.883560978957162e-4,0.0031444502073646506,7.976590020105001e-5,0.0033583230089741715,0.002784264010478336,7.976590020105001e-5,0.005769288425881082,0.013590560477720443,0.07146241710862883,0.0030198606114436623,0.00561945333646527,0.039331278637630245,0.0016056341162609734,3.583470718179323e-4,8.247995366609699e-4,0.0017829254808643692,7.976590020105001e-5,0.0018864147694465437,0.0032585013412758054,0.007112169571863774,9.83186945089401e-4,0.0016129058368762916,0.0042131488832014095,0.004426051303851479,0.005408425395123114
S484,7.768096369928203e-4,0.0014025197462099227,0.0018669835360628432,0.02821922967352411,0.0077485322724442085,0.007204366902646758,2.6264561910709083e-4,0.0011332465854599987,0.004271982955721622,0.001325891321393091,0.0030275727861170626,0.006275923818626979,0.009254052420056436,0.05332044643650375,0.009127932907328249,0.009185683164355881,0.012563713742347176,0.024195887396437996,0.013020524030656884,0.0067618925891329016,0.0014811319258740572,0.0061038935956805665,0.001852994437798547,0.009698707987621366,0.07778918753179996,0.17869668901452185,0.03411028871620515,0.09338724860177036,0.09297961851245268,1.3132280955354542e-4,0.001136732998106295,0.0057590835912841995,0.025793914318215087,0.005176859601537364,0.018495206317557623,0.05735173150611882,0.05797896600597266,0.00942123224669624,0.0014248604580490505,0.006132232178456986,0.001688439597999973,0.005065435261978309,0.00492556382683404,0.0016601484915362919,0.005668518072799832,0.006860652089462125,0.016393565009583583,0.0071764368733738,0.01024120983719065,0.022250169871890647,0.002736521286032841,0.0010876819933645764,0.0011733274088423322,0.005477528577291512,1.3132280955354542e-4,8.893929630845714e-4,7.007257729739669e-4,8.239383179696754e-4,0.001542433116070552,0.0016581237626159997,0.0017281880986524023,0.008641928608709812,0.0056310084557908225
S487,9.035869453498291e-4,0.0014335970743330029,0.0019130843587356265,0.04941504270252285,0.004753023264542071,0.009269182927039833,2.986974452398864e-4,0.0010771484634265122,0.004971108339059243,0.001125320318747118,0.0021927099850006277,0.007017123891929807,0.004462503703590078,0.05040184391675979,0.0073317149258833696,0.005158379277662264,0.005298750945547306,0.014199909729739715,0.007442908561743478,0.006856934564874112,0.0013234538328091227,0.004421056583695187,0.001652391761559003,0.00914945924952342,0.05432714645452169,0.31055694306790554,0.024911582922737416,0.0677617524469507,0.07591281157419867,0.0010438012430000541,0.001833658458913617,0.003273777778445473,0.01649016775200037,0.004749362517286575,0.008689482314469902,0.031129292682981632,0.03630658944445908,0.009791867673215748,0.0012234649612711545,0.005241221921398221,0.0013968782632669493,1.493487226199432e-4,0.004725598052162128,1.493487226199432e-4,0.004801303608447468,0.006684360458293081,0.024529534053753133,0.005810501781697529,0.014300110518024994,0.045132244205823624,0.004544434620700555,9.233101020872978e-4,0.0013647485084737104,0.005083626849451387,1.493487226199432e-4,0.0011739388779837888,6.581514396856008e-4,7.56991040533262e-4,0.001923814292213403,0.002203581849046254,0.0024233190299762365,0.009216017737172672,0.006587632560277962
S492,8.418922410354547e-4,9.610165868380605e-4,0.0034125018070718383,0.03256107500285679,0.0041063722235157064,0.008249502009966736,2.641713651994453e-4,0.0011239276896664377,0.004985961526979508,0.001003831216596035,0.0019508782564903477,0.006440440972221638,0.0047072704803177556,0.03690540395270985,0.005343112659972668,0.006039281859743869,0.006602210400447823,0.014152080840449152,0.007515693044730857,0.007491648530460855,0.0014106809511924884,0.0037549460436798986,0.0016879230232609804,0.009076272682179918,0.06469920444269248,0.34199279490180495,0.021477649949843827,0.04884780071709761,0.05498014343135352,1.3208568259972264e-4,0.0013509243642993044,0.004338705101353196,0.020695213198960487,0.004055990291613593,0.010802393427324943,0.037656084634385106,0.0380812658625155,0.012343519940578475,0.0011266242330566635,0.0038744240439075915,0.00441747189076771,0.003977365989419556,0.0037761908264791304,1.3208568259972264e-4,0.007378892929809384,0.01090310553914875,0.03637859241788392,0.005158383829479469,0.011834788262649252,0.03913226121612699,0.0025450950720141887,9.423829065000245e-4,0.0014757948516196395,0.005744254518818274,0.0010857678717186806,0.0018994848818268929,0.0015741392722578955,0.001670945793304273,0.0019811304177710155,0.0022065339478670952,0.0023478279791426773,0.008597734640304567,0.007796849671519795
S493,8.324071800038274e-5,5.6179089292351e-4,5.399626725926395e-4,0.012684730362510365,0.0011897098909875866,0.002878489814390688,1.6648143600076547e-4,7.042618348931968e-4,0.004826841015768874,6.3189381164252e-4,0.0011325228855986816,0.0030387272004099566,0.0038611122221597787,0.03505717322862715,0.005605322980680489,0.0023768510723169026,0.00291477211426713,0.0071274678227328725,0.004137774243756061,0.003868446013580993,7.481326268706869e-4,0.002730078970643251,8.324071800038274e-5,0.006135201825022426,0.06971351548833121,0.47957654596643773,0.025166918449624275,0.04619598739834966,0.05154044624911234,8.324071800038274e-5,0.0013406126762405663,0.0030394063808370226,0.019575189690046266,0.0029949755708207366,0.005010026287755774,0.018176139936107432,0.021955890647089034,0.007025526201326822,8.172998538120597e-4,0.003652431171173353,4.724328153396077e-4,8.324071800038274e-5,0.0026945690463382323,0.0013531804665449637,0.004908185405368642,0.008423434564958832,0.04380989433847199,0.0029287448469741736,0.006051427713930879,0.03957593499951952,0.0017627742484221964,8.324071800038274e-5,0.0015604440406330714,0.0033624858179153432,1.9146528002338925e-4,0.001536851849388145,0.0015309539186773033,0.002202019579470853,9.637116453686485e-4,0.0013806229521806312,0.0022117388602290984,0.006265410452653412,0.007698856662148367
S494,6.679151700104986e-4,0.001197456525035068,0.001590713796646397,0.029042859009608468,0.003704406105728484,0.010703585876210352,2.044428440713168e-4,7.982616246599754e-4,0.0051064605768783395,0.0010968239911805728,0.0015486812544155556,0.005269157173070278,0.003454575833165341,0.05358464689241535,0.007753266985989434,0.004824706548627863,0.00489496104577091,0.020670527941461504,0.008191177588160866,0.0040624224167314284,7.75864465233741e-4,0.003309335894662726,0.0012974007043274245,0.007737054757867796,0.041079665419727796,0.3621441688287282,0.031496311984648466,0.06051527345727513,0.06438201426948055,1.022214220356584e-4,0.001722575048384957,0.0034777371635864875,0.016841887930948003,0.004348695628957453,0.009107782162727365,0.028122678496028612,0.03519164692342909,0.006052246298587157,0.001014879770684283,0.003948881047313367,7.815243689057485e-4,0.003429365703171742,0.0025928403669839683,1.022214220356584e-4,0.0052931868003431,0.0074760010427528415,0.02819401596732546,0.0063561606613278,0.014154627411182175,0.04893451916657593,0.004639362855307791,8.342505667095861e-4,0.001486627449038971,0.0034605258779031372,6.338522439415035e-4,0.0011340236146031375,7.214754871842966e-4,6.921993045653706e-4,0.0018369096632950474,0.0019475270490900928,0.0021710999041225816,0.005827376273318083,0.006264935925843768
S496,5.623575196111887e-4,6.09139528616529e-4,8.106389103412762e-4,0.012482467421214928,8.501783172612781e-4,0.0030617300815783716,1.2030650470946055e-4,7.346716528094815e-4,0.004431801788975212,6.678621373278958e-4,0.0010488844505986727,0.003486325860691637,0.003520503067767317,0.03543707128858653,0.0036614241326534897,0.002220901378447981,0.001898173738412274,0.008774696469104625,0.003654910296723061,0.003407125773707961,7.180100490576726e-4,0.0022530784395544253,0.0011369878169137009,0.006986192102050836,0.06385316282516924,0.44834960982231864,0.024703883055804256,0.03889125736515916,0.05178613864897008,5.931196689443085e-4,0.0012101382118930302,0.0025926470636623523,0.01273134251758388,0.003185463198441443,0.006929383492267488,0.023579796973604454,0.017000969529574025,0.007571917248626153,7.821628833239062e-4,0.002465721242001798,8.992105271311467e-4,0.0028187337296186332,0.0030944783173586904,6.015325235473028e-5,0.007965321073328644,0.01678553503620538,0.08960155545410796,0.0029374443633401375,0.004753395522280936,0.028350271934488313,0.0013545577914024917,4.654025384736583e-4,5.543006083460676e-4,0.003225155688528806,6.750278700002555e-4,0.0028319966138255805,0.0033117949967281903,0.0038935208237480447,8.571368997680799e-4,0.0010070973635223682,0.0013772137584589922,0.005912592326850487,0.008505951036072379
S5,5.407019278084891e-4,6.609786372053294e-4,3.51385402132038e-4,0.012759451777174071,8.026159491947145e-4,0.0023163883960540784,1.4530732293498248e-4,7.856298856454921e-4,0.004173191740859414,7.471530833813179e-4,0.0010526309558665638,0.001668154157178187,0.003793640388509577,0.0423400885574764,0.004304736615550119,0.0016200307165045618,0.0017449379864495815,0.007302076082033423,0.003354907035367531,0.005351932294952975,9.066658082475442e-4,0.0019856916602014724,9.02723967215855e-4,0.00433689684601652,0.0795486868204732,0.46178729904906846,0.04024721402676911,0.051991037142921505,0.04735788664990339,6.415390067641981e-4,0.001569248888562355,0.0019318994837969896,0.012542127797892383,0.0020831585071933705,0.005270482944117458,0.022130822646790733,0.018064480923436214,0.00942489945548244,6.325731357585644e-4,0.0022824204745770064,5.437726680615629e-4,7.265366146749124e-5,0.0010848332870960784,6.968089867360472e-4,0.0069304701798418265,0.013036019025253759,0.06818800620986215,0.00229790817895019,0.0027905719297959867,0.013602328682619916,3.600915466949326e-4,2.8616735874337587e-4,5.274598704750593e-4,0.003295710565755734,4.2628690024266015e-4,0.002436376214884718,0.0024935357126990645,0.002805420925091697,4.5745273930920756e-4,5.502420085331952e-4,7.639448567218003e-4,0.006558560716028322,0.008341683627667594
S501,4.0165579074046215e-4,4.207254591103885e-4,4.003805312096826e-4,0.01007471259431995,0.0010500300461480456,0.001738983723081539,1.1117243663458023e-4,5.130620542202667e-4,0.004368713922759116,4.654134285087514e-4,0.001246229634933831,0.0016156289433434837,0.003767792352510254,0.02475075767063432,0.004186599648627168,0.0019943762338027905,0.003224838057933224,0.004921301436767851,0.004153182995281613,0.0033606985526259173,6.310723356662531e-4,0.0017102080612906546,9.863796869281959e-4,0.003263085967321785,0.05146183349198232,0.45411416492570905,0.014021798687247046,0.03126036748030689,0.057144947781025746,5.5586218317290115e-5,0.0010514567844031265,0.0017849264883853847,0.014523700203196752,0.004183089973158765,0.0034653864825520313,0.023036635136759874,0.02723654567589861,0.006417718731545753,4.353393165524771e-4,0.0017919489941673995,6.599508538543736e-4,5.5586218317290115e-5,0.002107300594247679,4.938103103035095e-4,0.006306503197578479,0.0129238572347808,0.08867295168655173,0.003000547042702313,0.007335561818768431,0.059887699347578996,0.0027117785622925573,6.440958176622445e-4,0.001263393076978678,0.0025239055958874695,5.565265168366347e-4,0.00330580782828406,0.00508389476135482,0.00863346875262973,0.001808405348597116,0.0033395756386492585,0.007050784566857437,0.005037331666982241,0.005254815626695546
S508,5.433509807820144e-4,4.692612087372053e-4,4.5784337096266525e-4,0.007357668647428858,6.536891198617059e-4,0.0017121454354814942,1.1445753016172822e-4,6.130528192772111e-4,0.005052896775356366,5.04684914720485e-4,0.0013618703877536942,0.0020876014842776693,0.004107765065531603,0.02356119986144747,0.003920435144858805,0.0014693322861539671,0.0020584192759494366,0.004753199118416724,0.0032689940990040167,0.00219179619469846,3.486092446080986e-4,0.001893502580286305,0.001464296225805469,0.004110264020111668,0.06840964178292087,0.4435888745696423,0.016900529457154014,0.03285485044034072,0.05218435306262767,5.722876508086411e-5,8.046208639547605e-4,0.0018715565175094246,0.011945226242352008,0.002846817571572993,0.003214093218343289,0.0125341741820904,0.01590352777302705,0.005410559060126873,3.781889920374112e-4,0.002083019008423088,4.648353780914625e-4,0.0038143971410610576,0.0034259745694333447,7.460818877616347e-4,0.006134587809478565,0.013845119547595174,0.09842945467496032,0.002198720232583699,0.006479822640268357,0.0669593618080337,0.0037254748574815024,5.722876508086411e-5,0.0015058523830152202,0.002391344126479839,5.722876508086411e-5,0.003771831092759436,0.005587983940072121,0.010708834002331441,0.0015089636529925135,0.0031707918486118076,0.0075250975009694835,0.004842071010477587,0.007585345066503171
S509,7.773170063597995e-4,5.236717323977408e-4,9.375995384039218e-4,0.013913992382841462,0.003778371241120514,0.004650479081290654,1.7114719885737132e-4,7.940480090820074e-4,0.006266216693475138,5.571537569698682e-4,0.001735826849766278,0.002422753004458415,0.005378699928881753,0.016087398262456535,0.0029362724877277993,0.0036102347596708496,0.004488491965706174,0.009620351241520211,0.008180070586252242,0.003296427777649785,7.173450773064212e-4,0.0023088625069369547,0.0011394531106662135,0.004196224849568203,0.06292606345236905,0.43252818479879906,0.009569070261644075,0.029553850254384062,0.048379778218257403,6.221556009071052e-4,0.0011027579314777257,0.0022270386041104,0.012543605171134389,0.003133532178835743,0.006310778047256808,0.026593905149024037,0.023833919637032353,0.006795595275108915,6.212357470431584e-4,0.0027394858761956987,8.133055092587706e-4,8.557359942868566e-5,0.0022985757540549203,0.0012197178208108576,0.006929404641744372,0.012612233107836967,0.06842925572564189,0.003762947118159031,0.013031106151892954,0.07372516516137341,0.004752640451780799,7.762846359871256e-4,0.001103816573230449,0.004107359843409242,0.0014643327009462818,0.002967963260312199,0.0033529615547673265,0.003990140713848335,0.0030216059734966016,0.00434936006474131,0.006236259634133712,0.00702855285579287,0.00597207189440559
S510,6.734381853476487e-4,4.977301265780024e-4,3.74721070259997e-4,0.00496437151415725,6.798501540488622e-4,0.0011342308878394961,1.2473861308942978e-4,7.446873252364359e-4,0.005854518107661943,5.51253527581288e-4,0.001040732427783292,0.001904810874949756,0.004015107208873645,0.019228415967732337,0.0031494227580859896,0.0013003330135315308,0.0015205807459681062,0.003873944059216303,6.236930654471489e-5,0.0025377485419177856,4.97501424301306e-4,0.002069205195893479,0.0013254783806773513,0.005182109040859112,0.06293985995793888,0.4944474045161281,0.019135383096544088,0.032316562761125975,0.05943458469267804,7.617794942594471e-4,0.0014045032638602048,0.0015503753596322067,0.011033794792779496,0.002345052754106286,0.0031703693844858335,0.009929008949406142,0.012008981965143392,0.0056267769736444186,4.4975192359243964e-4,0.0022159811683094073,1.4131710916736787e-4,6.236930654471489e-5,0.003357973038500216,9.433691458356056e-4,0.004779508859263906,0.010480521308681405,0.06127609757143356,0.002411609545229786,0.00897382200686839,0.08668406233342872,0.005398498497795276,6.236930654471489e-5,0.001293057292561086,0.002219933501569295,6.236930654471489e-5,0.0017755928468321336,0.002108227979861052,0.0037801863137997406,0.0016712781314573238,0.002741360817010976,0.005835330363333977,0.004970680950680242,0.006892994955286286
S514,4.341864221762451e-4,4.5948929578246936e-4,5.995395837957183e-4,0.011909091909104583,8.521463525869299e-4,0.002328515695416411,1.6280361410934545e-4,5.930388491840545e-4,0.004512106531911681,5.2005491373261e-4,0.0012247142700465181,0.002688523439444257,0.00273731807742421,0.02930461940821815,0.0036073147177822637,0.0018995135213910209,0.0019631742555983617,0.005901826821613527,0.0037540111067744302,0.004290008015414328,5.966186327370608e-4,0.0023234954222090755,0.0021983694086529825,0.005721261187285692,0.0363862954900005,0.4868236540015275,0.016517269479177105,0.03072494300100698,0.04663748304263264,6.277398412198385e-4,8.140180705467273e-5,0.0016249485711072307,0.01621454558940815,0.002329136679058012,0.0038421439971886157,0.013948630266205027,0.012404765636554595,0.010247764881588588,6.144057907379705e-4,0.0028067118719351347,8.26138304889574e-4,0.0031074239661702217,0.0037495959276048906,8.140180705467273e-5,0.005955259655915426,0.010150737002829554,0.06861071419889449,0.0023716128690841366,0.007412698159198131,0.0704817685473052,0.0038894628848238047,8.140180705467273e-5,0.002695893498468561,0.004277159686938822,8.140180705467273e-5,0.002325235243865494,0.003307560717274569,0.005875401176011348,0.0018250319831156923,0.003423101527275413,0.006981755996418456,0.008485507093007412,0.011590154740950258
S516,7.037411376467735e-4,8.050661891430012e-4,7.982072099398495e-4,0.022799152869509565,0.0015414809742663467,0.004981075516274173,1.6980531722470208e-4,8.777261688500575e-4,0.005514723368480697,8.10660424724422e-4,0.001219056292648997,0.0041801446320741,0.004876556952304781,0.04184800400351196,0.003956958779416071,0.002743118879168206,0.0017925298231684812,0.008155670586646274,0.004533371685752487,0.0041831114646781594,8.045525808130484e-4,0.0023691730928068933,0.0013450056405000326,0.007968833776622303,0.06467918669142127,0.45784702570448316,0.02396012722356791,0.03901790701037912,0.04761992284956871,5.831815035196732e-4,8.490265861235104e-5,0.0023829796522013506,0.013054059945965776,0.002779987241646518,0.00470342115930695,0.01737074056029396,0.014294710114718388,0.008757554625395712,8.509554942249763e-4,0.001977049996997345,4.655116113146799e-4,0.004063206135082599,0.0035876042014558354,0.0012156777174716763,0.007327515238393597,0.015168440633113749,0.07819042662018123,0.002745602986147659,0.003829829004582796,0.02252021140075766,8.84365766452256e-4,8.490265861235104e-5,3.8445922393139944e-4,0.0028977590663842767,5.48185290457947e-4,0.003101218414186329,0.003629712054370095,0.004875645804966123,7.554894211703383e-4,9.968498521050714e-4,0.0017479640874704058,0.005805048136667011,0.006232934876250367
S522,0.0011058821684496972,5.815319690069306e-4,3.321663950126591e-4,0.002090682655949178,4.138011257822054e-4,7.65626828743339e-4,2.0372763805771897e-4,0.0010200462009829227,0.008704366139400737,7.071675066408673e-4,1.0186381902885949e-4,0.0016672494742166865,0.004591618982222975,0.011389681868426949,0.002496425659822861,0.0011065145032562132,0.0015698478681492843,0.0035554036375610573,0.0028590058167686557,0.002165326400642165,4.226133566746052e-4,0.002245530092876578,0.0010502070287989715,0.00486778006023714,0.06259460391634855,0.48216593148142095,0.018218198744481263,0.03542883799211854,0.0406280704188517,7.505348127180708e-4,1.0186381902885949e-4,0.0017380104956685933,0.011682017189639899,0.0027644716259056655,0.0037566679925463294,0.012862660341817175,0.015369010282564216,0.004103840757526951,0.00040895445108254323,0.002552901637320484,6.159052134791553e-4,0.004135151929738222,0.0033587517716764824,0.0011458018470694256,0.007076468334195411,0.014566310666299405,0.07118000038708173,0.00296593368678321,0.01108309167655476,0.08518271885776661,0.0034935690215009167,5.826331086103587e-4,0.0018053726511892089,0.0021672171340419866,0.001332052589664681,0.0033015080772119654,0.003943992151064818,0.005440961685133728,0.0026436834656642337,0.00468268358107775,0.007970877079255721,0.005113971019176825,0.005070700910014341
S53,5.731977136272869e-4,7.811320641794446e-4,0.0010899107515414217,0.045141211876075595,0.0014025029660142507,0.004051643239612608,1.5401837754737077e-4,6.959689243237296e-4,0.0057784853570207574,5.693588168349971e-4,0.001251349302861824,0.0029156621549708346,0.00510818371781838,0.05513048541276315,0.00416570708209859,0.0021441629819789073,0.0019825850650639684,0.008574947736306232,0.00433397010647307,0.004570796217810273,4.4009284983141086e-4,0.0021573368217867725,6.434222212068944e-4,0.0033150601900818516,0.05820227957280553,0.47596737006704176,0.021325909412450265,0.03722261279568735,0.04743854599400489,7.700918877368538e-5,7.700918877368538e-5,0.0013644656948872953,0.007825119270082236,0.0022222415946388913,0.0040600418084555286,0.018883237877230452,0.014844021193324303,0.004850587184534081,4.175091121213268e-4,0.0019601043720272795,4.60216658062694e-4,7.700918877368538e-5,0.0012923322684173656,4.901964829017774e-4,0.005198484660688247,0.010576036594307416,0.07633772496872632,0.002012606472100843,0.0028742969836325,0.02060133719866486,5.846560936729669e-4,2.0179456938260255e-4,3.48779832339189e-4,0.0018563740154998475,3.964809362232832e-4,0.002421749655866535,0.003388953363176854,0.006016032841541537,7.152419679817819e-4,0.0010282083485702589,0.002145983876408797,0.0034095708350190736,0.0038566759133733483
S533,7.642619493049767e-4,8.949845784487295e-4,7.397679291927429e-4,0.01550922953657092,0.001757119579842405,0.0033185250924900947,2.181632325686714e-4,9.66379713133863e-4,0.005908965463173842,8.533384153242432e-4,0.0016394651836794379,0.0035492470979446625,0.005118252516366388,0.04213225615160981,0.005881301287518259,0.0028001558725728242,0.0026371557190593047,0.0091571657300754,0.004647654231115216,0.006075578679622209,9.297509939013039e-4,0.0030569109436655514,0.0016686270008958483,0.00744467771895489,0.073260908269962,0.4132228858122155,0.02746771725674389,0.05585692423802156,0.05777092905792534,0.0010998050869014825,0.0021940992067974083,0.002605694175121931,0.01352492022402118,0.002896695762001235,0.006016917384601665,0.0237550525398509,0.019667018043504503,0.009472785549256874,8.250399714340117e-4,0.0033532447834382292,9.805504077415163e-4,0.004891698229496121,0.0034835021841449704,0.0016618128389119901,0.006918128291286041,0.01094164069691994,0.04215228373248728,0.003994771312537043,0.009003999275910016,0.0394676531760637,0.0021557199630999066,5.201866970055716e-4,0.0012669537875976127,0.003948864604872791,0.0013781393357410491,0.0019374908900530426,0.0018445853849790974,0.0019183919074985093,0.0015393745080626087,0.0016771818514677158,0.001899342178471998,0.007490335750932611,0.008267821015889541
S535,8.264330872926933e-4,4.6007758629448446e-4,5.528407437032247e-4,0.009547632113462294,9.275702321305479e-4,0.0025497765503128805,1.84899823561971e-4,9.028537784569539e-4,0.006688494593926372,4.8730363862438614e-4,9.24499117809855e-5,0.0026041480955101776,0.0053031000179351116,0.017042386813697116,0.0030375282192385282,0.0017182610919814834,0.0018027968295325767,0.005114960127203794,0.0039077205538896745,0.004154553587477593,5.548361039811109e-4,0.003012103201451893,0.0011447254442658165,0.00529925493687337,0.08552832275100472,0.5117371796085012,0.010791823732228461,0.02809635971285936,0.041152050547967105,9.24499117809855e-5,9.24499117809855e-5,0.0020169248586589627,0.011471754096871206,0.0026580083404149383,0.0033801734171209183,0.01379830596674887,0.012564695734790745,0.0067226309762854495,7.687176921920995e-4,0.00389370584012521,6.691170647099289e-4,0.004283491543603984,0.002969255232487737,9.24499117809855e-5,0.008076036791864057,0.016133281175748387,0.07161070599505356,0.0028701764277525308,0.006074019029920262,0.04145297354599617,0.0018636791186055943,3.9085893403260636e-4,7.754337144317043e-4,0.0027211624635934844,0.0013481530015018977,0.002368497111533037,0.002560464775854919,0.003197760161233464,0.001077700513695559,0.0014045676310556591,0.0021762343953860203,0.005073399832621439,0.008128321445620815
S538,0.0010759888988872816,0.0012769652042969664,8.940774620551384e-4,0.015413549286837353,0.0012733590666641728,0.003939108671824648,2.904343505443682e-4,0.0012836603108027798,0.0076726491530441625,0.0012127475237237021,0.0017974107758291166,0.004011081834441159,0.0050631767346143615,0.044499510326924466,0.0052611400353204385,0.002848891894328122,0.002379950754474288,0.009931652015759653,0.004430761285598779,0.004862594412006456,0.001104950835645247,0.003699988155526685,0.0013676185522575458,0.008866533835603657,0.07040985893266981,0.440518995131657,0.03580608940487484,0.05230533145254235,0.05468014134936942,1.452171752721841e-4,0.0010490213181234267,0.002885521927033812,0.013315404517820905,0.0027703354622672454,0.008292922904106876,0.02804596467302136,0.020084798282868674,0.008002272078215316,9.995103033519795e-4,0.004210547012971999,1.452171752721841e-4,0.005294682685232697,0.003445332016030916,1.452171752721841e-4,0.004714392217816774,0.007298599574795099,0.03461318244351076,0.0031927689137942624,0.004564295407058761,0.02886654492246966,0.0013669781735923911,4.7348258753875447e-4,9.668487922967197e-4,0.0037179822988553718,1.452171752721841e-4,0.0010362390837511271,0.001169619222669184,0.001965811759706693,6.770986968183005e-4,9.692708077337634e-4,0.0019160360521964855,0.007760512845234554,0.00757493666990347
S541,8.219235502687923e-4,6.887595140230301e-4,6.08941075885718e-4,0.010086424357829468,0.0010279835990259587,0.0024663293161832317,1.5191280169596868e-4,9.975315801880825e-4,0.005632465009865449,7.640430488700356e-4,7.595640084798434e-5,0.004797347285302253,0.00470328380393189,0.029522971460542453,0.004147619037006626,0.002552651153765699,0.0027394760003130168,0.006235300321809575,0.003200619891085339,0.0024297992198290797,7.02346557736512e-4,0.002572955115846504,0.002297571891578438,0.012697633156862018,0.07068283502985069,0.43954564902048476,0.022735883849361267,0.03856090100941898,0.05112060658698654,9.362726133228807e-4,7.595640084798434e-5,0.003369329856449092,0.014650928050689243,0.003188608885635869,0.0053122314625088886,0.019765922268779358,0.02347393833520559,0.004596159898996617,7.068896652118391e-4,0.003145106207623193,0.0017983503820416169,0.011743409897861599,0.011990009725463782,0.003080295755884327,0.01003118655716709,0.01789470058197072,0.06274787693148219,0.003569458234488632,0.006914542900852095,0.03562678142647293,0.0016934839030893437,6.213804086324159e-4,0.0011347034227061497,0.0021211317212606793,0.00197224936330553,0.0022756748082134372,0.0024516206924764584,0.003491739690530356,0.0010977364110832085,0.0014891083221548608,0.002410543683908711,0.004495237015270177,0.005559713872017769
S543,0.0012726506268521463,0.0011190231733741898,8.666277967812893e-4,0.007730795713071915,9.072185565306213e-4,0.0022494879666726765,3.858335513883506e-4,0.0013278371319672376,0.00831166933339846,0.0012418225164458451,0.0017798765881865573,0.003941570508444049,0.005490780856758,0.02722028035493715,0.005796401252662982,0.0022212373444833655,0.002317352929249941,0.007462902199148673,0.004144629758069916,0.0036734033703658313,8.561149388311188e-4,0.0031623496668523304,0.0011598692171443056,0.007911829784153099,0.07063229751978443,0.4410183448813164,0.027001787616312067,0.049626454198436615,0.049900873201641126,0.0010868856793182584,1.8414916378511052e-4,0.0025471790260792574,0.015042322944185242,0.0046683840833955685,0.006594233716342907,0.026209209924558618,0.024794530172662897,0.006655685514836929,7.924803008416105e-4,0.003366702082123444,0.0014788444204130364,0.00485614081946995,0.0028866695797436837,1.8414916378511052e-4,0.006445932264469672,0.014924720070462642,0.0860504604151459,0.0037461018498196517,0.003916562469976362,0.013267248063492294,3.6829832757022103e-4,5.843844666263458e-4,4.86225155807596e-4,0.0032059544681035074,1.8414916378511052e-4,0.002037323344801608,0.0029202545941980707,0.004982655925403124,6.743857990059405e-4,6.60664313783334e-4,0.0010804539952420638,0.006090078331737841,0.006295257835766404
