sample,H3N2F1,H3N3,H3N3F1,H3N4,H3N4F1,H3N5,H3N5F1,H3N5F3,H3N7,H4N2,H4N3,H4N3S1,H4N3F1,H4N3F1S1,H4N4,H4N4S1,H4N4F1,H4N4F1S1,H4N4F3S1,H4N5,H4N5S1,H4N5F1,H4N5F1S1,H4N6S1,H5N2,H5N3,H5N3S1,H5N3F1S1,H5N4,H5N4S1,H5N4S2,H5N4F1,H5N4F1S1,H5N4F1S2,H5N4F2,H5N4F2S1,H5N5,H5N5S1,H5N5S2,H5N5F1,H5N5F1S1,H5N5F1S2,H5N5F2,H6N2,H6N3,H6N3S1,H6N3F1S1,H6N4S1,H6N4S2,H6N4F1S1,H6N5,H6N5S1,H6N5S2,H6N5S3,H6N5F1,H6N5F1S1,H6N5F1S2,H6N5F1S3,H6N5F2S3,H6N6,H6N6F1S1,H6N6F1S2,H7N2,H7N6S1,H7N6S2,H7N6S3,H7N6S4,H7N6F1S2,H7N6F1S3,H7N6F1S4,H8N2,H9N2
S705,NA,4318.934591041233,6176.769168293925,8385.905526254812,186041.5511740284,44049.24250782032,45450.01593534583,NA,NA,875.2912584175564,5352.115168926469,20405.98827899787,5480.328204292436,11575.7586063237,26131.62977423237,59124.29867027329,292262.3721345888,42816.53763115757,NA,47016.35173540562,77680.35342872418,104807.8355280826,55218.13074322609,NA,21356.36528685068,5022.387535428257,33457.63604810317,7670.199287996684,46448.66082382891,587318.1340423176,1180773.425093068,191788.6962006362,530469.0540459452,660997.90010765,4301.551952991822,NA,24350.38863282987,136008.8548686247,26890.39672069942,72843.02205728657,276551.753141425,396226.9841134428,NA,26693.11701417076,6449.302834934137,27889.40988650077,8050.01252950052,19143.42731177408,NA,NA,5185.778461474003,21893.226255240512,39244.59099887049,88918.28148724922,NA,38986.88970066518,53479.442468767,122507.3223458713,10157.69732254923,NA,6855.684280428449,7282.167385603799,17124.44414911444,3062.879303656754,5568.402542790434,3415.177881261964,4110.293788037554,7473.288420300813,6957.514529267144,6306.453387749152,33049.49342267142,28764.34196799472
S712,NA,2650.11461278252,1899.174913752451,1420.608410843766,20763.41429708701,2392.575289335918,9441.609052695938,NA,NA,553.7177158189456,3156.030112537624,18167.85804381043,2203.665274852148,NA,7422.716003237507,12912.93205037612,68617.27404966307,11274.44703848098,NA,4733.088722361496,4200.105041723203,27328.02789451154,NA,NA,11439.08583795877,3114.548059551162,7875.949778264127,3831.952175787514,19008.70736662593,233454.9584168221,1588221.291176606,77247.66876121286,123627.4605352299,119395.169491702,NA,NA,5856.532940399307,33896.0744235867,8600.485674080937,20440.28343791853,70461.9407300987,55238.74006319026,4967.207861820234,26042.39974291014,2823.628866880694,9955.07998543256,2569.132680996322,8225.132159061937,6895.959100794708,NA,2974.703549026098,24294.67357708411,45684.84564942397,208187.6441481899,NA,11281.55744501767,20838.14933420423,143506.863391978,5843.059270726347,NA,NA,4545.821920438805,10384.5117466187,NA,8915.455725634014,8525.624048080352,9658.09010790107,4223.745512345345,5267.519676118639,7642.192456380331,23454.08969435619,27667.0265206775
S716,NA,1720.088042876565,1499.436510517185,1413.604230293935,28152.60201682552,2732.896482394893,8113.782125455427,NA,NA,483.1557342208147,2314.636888799432,11334.45994298539,1606.912793722013,3923.946746557943,8099.92995088442,8891.069491391243,75352.08010411124,10028.12352524482,NA,5943.208185312396,6577.456728289621,17779.74529392306,NA,NA,13991.78628479273,3040.554723038862,5494.265137364299,2648.723217544661,19552.80648426016,209960.5168708681,1281429.676414604,64099.1270325492,123839.3674158587,134308.7316492354,NA,NA,6594.485488923822,36081.41972959383,7941.628014342874,17031.84351877602,84049.72787849682,58897.07099228007,3022.900455257615,25771.45764261392,2424.343016494057,5924.538899900112,3618.938382504477,10094.38361920887,10742.04111219685,NA,3736.536195189035,21184.67060526524,36456.4972451712,161322.248445357,NA,9967.804042146608,16165.91427544968,102028.2506134668,4290.006473131531,NA,NA,4307.984125911552,11692.59372639157,1054.972422887662,6268.158654308291,5825.402906026373,6770.130211028262,3167.640423207688,3720.579655624303,5224.184472929524,26562.70545526417,23578.10978273521
S723,NA,2480.20841951532,2372.519682798594,1495.190695832241,39331.31384108999,2888.955540644502,6330.582507742693,NA,NA,561.7249034562136,2989.857502288186,15720.81002312449,2278.63896370178,3641.312174904169,7741.926013329846,10584.38846741034,96751.04379174853,12881.56273481472,NA,4640.353541354309,4795.61555570871,15161.91789323031,9888.182260672633,NA,9631.123113288124,2524.570990030792,5329.72484201251,2408.403841631997,18564.90590363471,211425.179625026,1329108.544386479,79195.40119937273,138651.1063603498,195895.2105409884,NA,NA,4762.98758697649,26452.42906277318,6935.786077095037,12991.64626276962,51431.69712803746,46890.11364404614,4121.643973933835,24404.84727597607,2265.136092654253,5210.66353397497,2701.052677369489,NA,10022.25746379781,NA,2083.431364976418,16890.29463083152,27474.54090087575,108383.5532889577,NA,9771.499750391977,20279.05119899864,121524.3990398117,7844.564881969978,NA,NA,NA,11027.52602818115,2792.268133203048,5844.448279123279,5033.987570898931,5077.983883972603,4715.338696083895,5458.92104743888,6517.027328892082,22718.48265906596,31373.4064079775
S724,NA,2199.055180511677,1327.334345504058,1079.501443608183,20586.70359969717,2695.197202660781,4531.496447608085,NA,NA,732.4610625321976,2217.594166635191,12646.88327384478,1376.346995933058,NA,4547.694038720317,9654.981371655536,37772.74165485716,6741.199248029863,NA,3911.777945709981,5150.98469235535,9099.484127797368,6262.073536616925,NA,6279.902850922577,1314.061191676023,5522.59616893858,3278.210371924703,13470.54916057413,128002.295617881,757176.3543240427,26083.65726744744,63495.82321230308,84320.30945302756,1585.287428501578,NA,4074.921034649805,19918.07837005139,4898.131460812177,8560.269412502606,34725.73346455656,37321.81683712864,3260.669897219817,10160.97109826781,1378.901352769007,6166.123156152414,NA,7171.45262144462,6941.13414150976,NA,NA,14165.80781839097,26931.16250360522,96333.02491231076,NA,7582.072941645836,17976.89672372708,87570.08901603977,5053.980580481153,NA,1232.589367788914,2431.829466267359,5132.030348374739,4010.022841688055,4934.379234527707,4527.322008139719,5019.966692451631,3534.336751665538,3846.905807191408,5510.524528296765,10284.26770647991,12861.60614078541
S73,NA,1240.023553164424,1787.957814675842,1366.852285661668,47045.60217179686,2003.457867567657,7125.900043670817,NA,NA,314.0270409729939,1699.224119963925,9988.556739562731,1744.90442166772,2084.952642180233,5148.109845636613,7806.223142382703,134998.7985631655,9576.651567220446,NA,4363.700143076428,4441.113215142788,21082.74737181147,6295.498832087954,NA,9364.80147751159,2037.757287811102,3333.62978579683,2060.526889105902,9409.274367124135,139523.1034848487,1192231.820763813,84950.92091190761,102243.8930001737,103774.6200810742,998.3255626828416,3666.725910957154,4518.080681434237,29976.72295579436,4285.058885234142,14459.75809599091,68468.7318977582,46149.42956653847,NA,16177.07483535507,1406.18055321091,3454.671576700512,1099.092678246198,NA,2595.792470749982,NA,1818.454047720199,12391.69361826478,22014.02681031647,138678.6031024289,NA,5354.566604461773,5697.293823751572,28454.58098282287,860.4252703070235,NA,607.3014993091923,756.0493727422509,5952.168582003307,NA,3015.257659657168,3820.877709571885,5798.991598610753,783.3228985328492,972.3808467300186,1722.982132825622,13565.53216904969,13729.42454834224
S733,NA,4556.750862981162,3486.033720872801,2594.033779468874,30400.62611441925,3809.104571610206,9977.762472848868,NA,NA,1218.007509568532,4910.984411216435,28422.27995875542,3500.043675469098,NA,11170.98900396704,18902.14281199386,89038.68516579775,17377.90272567665,NA,8234.006893617181,11450.82119468998,29066.57809997192,11124.20023906609,NA,13235.54731168485,3432.624809538762,10872.1619765343,4606.751296101335,27026.86347307438,234605.9732332725,1404846.213244752,71444.20891681411,149384.3861339997,153326.0497853194,3813.563936498139,NA,8840.467084378757,48295.61680080283,14948.02664488834,24140.0367337017,103338.8121780402,109080.0765453306,4456.205678837781,23841.35155457648,2917.888184706206,13007.46259091417,NA,12113.00903921943,10109.95485748269,NA,7246.064733961794,21203.77380057748,44327.65284379321,189678.146115311,NA,13608.28410264825,27307.16603027749,122438.18796795,5473.753551270782,NA,2375.876736953022,3056.370155684228,10223.73187734328,NA,5602.520595221225,5834.947815053905,8000.10612267021,4166.843410183968,4827.126396915301,6696.402515806109,22124.85208754116,21783.71619985404
S738,NA,2963.432134219364,1726.304573731363,1561.917229625481,26206.89010173217,3901.203719949167,11626.28247839261,NA,NA,520.5318715383196,3318.312666940717,21906.19825765496,1935.293896179111,NA,6341.58658501376,16608.21090264493,80521.25118325402,11666.73304287866,NA,7909.106063978916,10618.8179980638,29584.26028426676,NA,NA,10487.57669836394,2433.781568532886,12508.16590971687,4613.184585539291,20158.90219964958,321946.8487511981,2045273.09813756,72153.31152617454,123156.3923047676,139722.4587941068,NA,NA,8589.151957999593,54536.06271959755,10420.81794631501,24158.07629341144,90435.53426957976,93833.47751007928,5713.114158956478,20051.87506426244,3262.637154301401,16404.91153507681,NA,NA,8079.766661518912,NA,4943.152650843405,27537.09329834543,65122.60188134488,354767.2704706705,NA,12897.7431771451,18029.44035151189,97191.41490064954,2863.98138422596,NA,2280.610693622534,2689.558001645095,9439.738385455712,2162.20206823626,11468.98839813277,14155.65249058933,21482.90357776569,3446.400521782194,4142.006009487632,7169.790740469277,17996.77035047817,31042.0832735738
S740,NA,3460.277422014171,2545.762136078423,1787.535316635388,46475.59132476367,3677.805621517883,9990.21833716356,NA,NA,766.8586137498305,4228.780876070366,23289.92164526311,3052.998941883395,NA,9661.784184135042,19726.30974165768,133971.4788450145,17905.03201180181,NA,6732.614484623706,7946.564317657188,25705.79684233932,NA,NA,19725.88581776292,3866.84815177873,14696.98321165739,5931.355638082927,28910.60597738367,358272.1455897643,2093702.525855198,101042.045417274,177276.7307918581,194738.2764056497,2536.322167464651,5685.138249791546,7528.529730002885,43653.59938525444,9727.16057308378,18619.64890770506,79092.68807859186,78057.03465819321,4422.122777378348,33922.73044012576,3881.270443858961,17746.77926085589,4623.508131795661,NA,10955.60382929428,NA,6006.591183840944,23485.80694485379,50278.03281072095,280325.6536331278,NA,12792.72318901946,15628.97067986858,79492.11218813263,2391.869753097164,NA,1835.831983558105,NA,16002.03720205699,5931.09516632443,8522.418807787917,11393.4510068338,15691.74976038002,3315.050724894881,3497.930426326072,5471.710041943168,32029.73183179592,43601.19841173822
S741,NA,1840.840954528245,1889.444218915042,5875.591791717383,96133.11351262694,20165.1174964411,23336.06888948837,NA,NA,NA,2385.957356470372,11754.10840951892,1650.343643703844,3099.325276316487,21471.17254206767,11971.79171305636,127323.0040884461,13741.77988818987,NA,18830.5139680234,18984.29881151818,38854.20261164213,20817.8298686022,NA,9560.565813411013,2029.637104306644,7499.400041073096,3330.129025094814,26567.96065063396,183420.8344599867,1147305.837834221,48870.0464044861,91261.75894170064,157189.3019503583,1787.920683615563,NA,10976.90554249364,43427.22141395877,8581.450036337012,19652.17506785395,75654.08626679741,95486.3213340092,NA,15178.35154327248,1998.65930894865,7378.242150989139,NA,NA,15349.58199469995,NA,3677.916725870202,19998.66318035603,29149.28844922367,98369.87334694817,NA,9502.977101823,18493.68341377209,118084.9505702937,8454.510386058724,NA,1445.902880604909,2406.935039344065,9431.463218149038,NA,4504.079667404289,4772.641431705154,5711.657120279575,4553.155596310929,5018.251634147571,7681.283936507885,16664.03116883494,16583.00997283396
S76,NA,1451.162362873975,1849.468455520651,2720.685345514233,61538.99117886602,4718.769421840666,11984.4856679154,NA,NA,370.3055268405445,1770.858966244375,12569.41431557869,1630.375466283668,2482.514343477538,7567.937749430854,10796.13659041246,119057.025644156,13282.53172730403,NA,7152.161639788943,10359.14514717638,26519.46537067086,10511.21068860849,NA,11805.92934976491,1650.087685823123,7019.325075109554,1998.961355394237,10747.07781211693,183140.1002863404,1202832.46031068,60682.79330508244,106514.1569112343,132067.2314834466,NA,NA,5138.600981507857,39653.60981213905,7510.821725101718,14112.46037882573,77064.46872279767,81528.98025798195,1496.174722586175,15070.3936807751,1609.378749781991,7516.5099647835,1179.287399008191,NA,2966.049711397529,NA,1652.898588200792,14468.73289853532,27137.51831047344,150294.475839467,NA,6777.182312616408,9794.88883388646,61838.42174674391,2151.024781226565,NA,878.0262390627486,1252.443675975101,5950.610454532836,2150.598330389467,4215.177396180916,6369.96771589863,9899.55347575702,1602.799618279272,2362.091081827889,4877.952590464175,14385.06320073939,14231.44399384696
S78,NA,1694.678010811205,2293.365612476448,2631.667780327586,56982.81970598812,2460.372408662583,10096.22540009653,NA,NA,331.9041019242988,1858.214522616213,12278.95918279054,1886.164170881577,2462.761686513519,7906.30741083904,8611.720090924295,134373.2266893492,6491.478445268669,NA,5207.793271748235,3695.298165913401,19065.8255076339,NA,NA,8399.595452769929,1479.183976929317,3878.038304461418,1925.937375777517,14091.75449241438,197526.6855027494,1265246.471537615,125230.0020596438,120898.8801563842,107696.791616764,1504.888999952204,4319.688656227886,6084.025865999038,31631.28835173499,5075.528192317543,16333.776658461,58418.53055150081,35006.01263953383,NA,14592.35165857192,1228.354853428797,3923.689461240536,1614.00400430253,NA,2755.540296045693,NA,1969.052972439305,11900.6703436525,29501.04522563408,208134.421713058,NA,6170.595323484651,9695.063650675442,76203.72267855609,1708.737866523491,NA,899.5186222107102,1164.703856401314,5055.038510502877,NA,3419.579965142799,4895.381181558,8116.292681570249,1287.543790162859,1788.110845250463,3571.856960106096,11314.12788509886,13854.54815225949
S8,NA,1679.810487509086,1365.620218375198,2414.953593473345,23123.23346291343,1777.430845461785,4230.766261558781,NA,NA,420.9467167267766,2336.359769377377,11127.85845810814,1568.689907301979,2895.36896688279,10800.590647879,8561.846868613784,68919.51305920245,8246.614841055343,NA,3941.160071016788,3880.622332923318,15499.77166166017,NA,NA,13957.14032394891,3077.499263216513,3641.64430740335,2047.517518270033,16803.84800109224,165108.6122103919,1145478.589241224,46855.56566538195,102632.0604595199,90197.29031928116,1162.529984907987,3376.8036280423,4723.452774892477,30055.26366539087,7265.875138006518,12929.95113731289,84737.15253388436,45866.04310083758,2620.343915847175,24220.62848951844,1539.174710596953,3662.850962685213,2030.227042586679,6972.345589244741,5338.694249194152,NA,1993.594424089283,17222.68215929067,38207.87675115844,258603.061478805,NA,5728.289603960242,5243.96895295893,21585.29029702417,490.3119625374463,NA,NA,NA,9649.019190142928,903.9856556358756,4508.021475191486,5932.264273868495,8851.794317137312,865.245161500325,820.3080910784732,1254.836666372675,21284.01468158525,15567.13710432129
S83,NA,799.3664126297714,857.8869304386074,1096.66209846532,44371.88566960724,1249.633155759799,6263.133490638847,NA,NA,183.8727285605825,970.8891493868664,6836.673360715967,825.1224877663311,1436.396123306977,3781.177053192699,5535.427362248187,61710.94284066098,7300.867250608057,NA,2661.795363167481,3453.01683071698,9583.240651835771,4271.868231271968,NA,5804.591211932201,933.4495631095456,2268.029073401776,1641.554133742602,6931.464240375749,105480.7268095621,1000239.833843458,31874.94616376063,55605.423841784,64259.70509939882,556.394509510536,1594.222693646993,2201.110872120537,15800.42406471475,4062.812932384035,5653.79467521804,31011.50429725599,27051.27308734759,NA,10826.59273466552,713.910755476417,2568.693277664859,808.1488810784944,NA,2385.361424614818,NA,1287.172331571763,7237.347246276838,21173.08676094816,213238.6290183607,NA,2549.91824401611,6631.719600498246,80819.79382222303,1626.470293661359,NA,NA,1026.825516208423,3764.667797825286,NA,2720.119439492988,4223.315720853781,8161.034320665311,999.0557256942344,1598.211074360303,3776.948727125075,8137.117995295383,9920.424067738584
S84,NA,1495.098484877229,1349.222332987585,1149.611447567873,20503.9098773657,2237.528458969114,3575.689769555298,NA,NA,386.6703619426289,2003.605699004334,10685.30096781091,1545.598246456147,2196.254179536026,7091.366900788934,9754.995304455362,83938.47666550113,6850.836227763275,NA,4920.918044499542,5462.642853935398,11913.0647932054,NA,NA,11744.55190748122,2183.596750695194,5648.349716096658,2306.965282141963,18676.92111270614,232631.7515826265,1267878.862076979,89473.9377546935,119705.2614414616,146103.924102536,1563.29211660853,3733.199083445151,6176.559936954556,41268.79841913025,6024.559151524235,12491.80332896291,50047.57608198695,44868.00408318572,2110.314091414466,20766.78917292188,1932.380659325389,6254.669246321682,1329.622069277894,NA,4219.205427654194,NA,1951.222810363274,13672.85960033916,32643.03533182579,196369.2705382756,NA,7352.444856306796,7931.68645442206,39442.40773340619,1339.672327805606,NA,985.1684298909807,1167.000147478136,7747.532337182742,971.6879841722504,4782.717491250668,5948.51126433542,8409.278601233142,1199.885601901641,1343.40110212537,2098.375859984457,18074.78787370004,18638.49815254634
S90,NA,1382.64235597044,1479.008870182234,2563.240657461159,58772.80763884643,2643.401725801651,9520.065010344331,NA,NA,266.1972183355884,1630.939558363362,11600.58057234821,1240.604349534509,2110.960857691759,7333.630210288713,10110.69623756349,100896.0651223007,7567.61226100422,NA,4156.046188745922,3415.875990953448,16758.77024252564,NA,NA,7024.959982017308,1032.147983359713,4961.975668512177,1909.930308547691,9820.100616359394,172687.2377113579,1131849.19221831,43495.91477720344,73772.77810246649,127032.7157070105,693.08981130589,1925.261298921282,3748.945288535033,21245.1391541439,4155.884940500466,7829.262907294653,27189.21795960539,22915.92731511846,1127.593822534393,11545.7546543249,1196.450820020533,4825.00382053331,485.2279605433449,NA,2714.53940073565,NA,1459.369526603672,11254.17361429373,26606.69563180106,150209.8136894364,NA,4232.45413592416,4326.045783579839,15057.51895720764,NA,NA,NA,494.4791992622055,5269.980095829744,736.8255868380858,3535.418868987795,3937.376578626665,4441.154642146689,677.5868806240219,658.7206195959928,747.1662076605322,8787.249310734967,14273.54895375567
